"Date","Price","Open","High","Low","Vol.","Change %"
"19-06-2015","4,288.65","4,278.10","4,301.50","4,276.10","","0.60%"
"18-06-2015","4,263.00","4,233.75","4,267.80","4,230.65","","0.96%"
"17-06-2015","4,222.40","4,209.70","4,243.70","4,195.30","","0.78%"
"16-06-2015","4,189.75","4,169.35","4,196.45","4,141.95","","0.43%"
"15-06-2015","4,171.70","4,160.40","4,194.35","4,142.10","","0.36%"
"12-06-2015","4,156.90","4,145.10","4,161.65","4,134.25","","0.17%"
"11-06-2015","4,149.80","4,249.10","4,250.90","4,147.05","","-1.88%"
"10-06-2015","4,229.35","4,181.20","4,242.50","4,181.20","","1.21%"
"09-06-2015","4,178.70","4,181.70","4,197.70","4,167.50","","-0.28%"
"08-06-2015","4,190.45","4,239.60","4,240.55","4,184.20","","-1.03%"
"05-06-2015","4,234.05","4,230.45","4,268.75","4,223.50","","-0.09%"
"04-06-2015","4,237.90","4,248.00","4,248.30","4,199.45","","0.01%"
"03-06-2015","4,237.60","4,294.75","4,294.75","4,203.60","","-1.35%"
"02-06-2015","4,295.55","4,403.80","4,403.80","4,290.80","","-2.34%"
"01-06-2015","4,398.30","4,389.70","4,413.30","4,386.35","","-0.03%"
"29-05-2015","4,399.55","4,346.60","4,402.55","4,337.15","","1.38%"
"28-05-2015","4,339.85","4,357.25","4,364.10","4,313.10","","-0.26%"
"27-05-2015","4,350.95","4,334.00","4,354.75","4,324.15","","-0.09%"
"26-05-2015","4,355.00","4,372.65","4,374.15","4,344.75","","-0.29%"
"25-05-2015","4,367.55","4,394.20","4,397.45","4,364.25","","-0.79%"
"22-05-2015","4,402.50","4,394.25","4,418.15","4,386.05","","0.39%"
"21-05-2015","4,385.60","4,396.65","4,401.05","4,366.40","","-0.09%"
"20-05-2015","4,389.55","4,382.40","4,402.95","4,381.20","","0.53%"
"19-05-2015","4,366.55","4,361.40","4,396.25","4,351.15","","-0.04%"
"18-05-2015","4,368.35","4,325.80","4,372.30","4,319.95","","1.27%"
"15-05-2015","4,313.70","4,304.50","4,323.55","4,291.75","","0.46%"
"14-05-2015","4,294.10","4,283.15","4,299.45","4,240.55","","0.21%"
"13-05-2015","4,284.90","4,253.90","4,292.30","4,213.15","","1.43%"
"12-05-2015","4,224.60","4,323.85","4,323.85","4,219.30","","-2.25%"
"11-05-2015","4,321.90","4,275.60","4,325.30","4,269.00","","1.73%"
"08-05-2015","4,248.55","4,214.25","4,264.60","4,214.25","","1.72%"
"07-05-2015","4,176.60","4,205.90","4,221.40","4,144.65","","-0.91%"
"06-05-2015","4,215.05","4,335.70","4,341.40","4,207.75","","-2.92%"
"05-05-2015","4,341.75","4,342.60","4,355.30","4,319.20","","0.08%"
"04-05-2015","4,338.45","4,285.70","4,345.10","4,283.05","","1.85%"
"30-04-2015","4,259.85","4,274.30","4,274.40","4,237.50","","-0.51%"
"29-04-2015","4,281.75","4,293.40","4,310.10","4,266.75","","-0.30%"
"28-04-2015","4,294.75","4,249.70","4,304.15","4,235.40","","1.02%"
"27-04-2015","4,251.25","4,324.30","4,325.20","4,244.85","","-1.40%"
"24-04-2015","4,311.80","4,373.10","4,374.05","4,297.25","","-1.28%"
"23-04-2015","4,367.50","4,404.30","4,419.40","4,352.00","","-0.26%"
"22-04-2015","4,378.85","4,370.55","4,387.75","4,309.40","","0.49%"
"21-04-2015","4,357.30","4,380.45","4,403.45","4,345.10","","-0.77%"
"20-04-2015","4,390.95","4,483.55","4,483.55","4,374.05","","-1.92%"
"17-04-2015","4,476.70","4,531.35","4,531.70","4,471.65","","-1.27%"
"16-04-2015","4,534.10","4,564.30","4,564.95","4,501.70","","-0.55%"
"15-04-2015","4,559.15","4,608.35","4,608.35","4,545.85","","-0.90%"
"13-04-2015","4,600.75","4,585.45","4,604.65","4,570.95","","0.59%"
"10-04-2015","4,573.75","4,567.40","4,577.75","4,552.70","","0.15%"
"09-04-2015","4,567.05","4,562.95","4,570.25","4,522.90","","0.60%"
"08-04-2015","4,539.75","4,530.85","4,548.30","4,522.60","","0.66%"
"07-04-2015","4,510.00","4,513.55","4,520.00","4,470.55","","0.22%"
"06-04-2015","4,500.25","4,475.60","4,503.75","4,456.25","","0.92%"
"01-04-2015","4,459.10","4,406.60","4,466.00","4,398.25","","1.14%"
"31-03-2015","4,409.05","4,425.75","4,437.40","4,389.80","","0.08%"
"30-03-2015","4,405.70","4,357.85","4,410.20","4,354.60","","1.74%"
"27-03-2015","4,330.50","4,358.90","4,363.65","4,284.20","","0.00%"
"26-03-2015","4,330.60","4,389.75","4,398.45","4,323.70","","-1.91%"
"25-03-2015","4,414.90","4,433.45","4,434.75","4,408.30","","-0.13%"
"24-03-2015","4,420.50","4,423.40","4,458.20","4,416.60","","-0.16%"
"23-03-2015","4,427.80","4,455.35","4,462.05","4,422.35","","-0.38%"
"20-03-2015","4,444.85","4,483.95","4,483.95","4,436.55","","-0.89%"
"19-03-2015","4,484.85","4,544.15","4,563.25","4,475.75","","-0.57%"
"18-03-2015","4,510.40","4,535.20","4,535.20","4,498.95","","-0.29%"
"17-03-2015","4,523.65","4,502.40","4,531.95","4,478.75","","1.10%"
"16-03-2015","4,474.40","4,492.35","4,493.80","4,463.85","","-0.25%"
"13-03-2015","4,485.60","4,586.05","4,587.75","4,478.25","","-1.47%"
"12-03-2015","4,552.50","4,525.70","4,557.30","4,524.25","","1.05%"
"11-03-2015","4,505.20","4,523.80","4,532.10","4,496.80","","-0.20%"
"10-03-2015","4,514.45","4,542.05","4,550.85","4,497.05","","-0.43%"
"09-03-2015","4,534.15","4,598.15","4,598.15","4,527.40","","-1.89%"
"05-03-2015","4,621.70","4,612.65","4,630.65","4,576.85","","0.31%"
"04-03-2015","4,607.40","4,702.20","4,706.30","4,594.30","","-0.88%"
"03-03-2015","4,648.30","4,628.70","4,653.75","4,613.55","","0.54%"
"02-03-2015","4,623.20","4,614.35","4,628.70","4,581.55","","0.80%"
"28-02-2015","4,586.50","4,599.05","4,605.10","4,511.05","","0.46%"
"27-02-2015","4,565.30","4,501.20","4,570.60","4,500.35","","1.92%"
"26-02-2015","4,479.30","4,528.90","4,530.90","4,472.10","","-0.96%"
"25-02-2015","4,522.85","4,543.25","4,560.45","4,515.05","","0.00%"
"24-02-2015","4,523.05","4,531.20","4,539.90","4,505.65","","0.03%"
"23-02-2015","4,521.80","4,576.30","4,580.15","4,512.85","","-0.88%"
"20-02-2015","4,561.80","4,589.00","4,589.00","4,550.30","","-0.50%"
"19-02-2015","4,584.80","4,586.25","4,594.85","4,535.05","","0.19%"
"18-02-2015","4,575.90","4,546.55","4,585.70","4,546.55","","0.73%"
"16-02-2015","4,542.65","4,559.95","4,577.70","4,534.30","","-0.03%"
"13-02-2015","4,544.20","4,515.75","4,551.55","4,510.30","","0.99%"
"12-02-2015","4,499.75","4,477.05","4,508.80","4,448.20","","1.09%"
"11-02-2015","4,451.45","4,428.15","4,458.40","4,426.40","","0.97%"
"10-02-2015","4,408.60","4,361.85","4,449.95","4,357.80","","0.56%"
"09-02-2015","4,384.15","4,417.40","4,423.25","4,379.25","","-1.58%"
"06-02-2015","4,454.35","4,477.60","4,491.70","4,447.00","","-0.62%"
"05-02-2015","4,482.25","4,506.05","4,547.35","4,468.70","","-0.42%"
"04-02-2015","4,500.95","4,536.90","4,537.55","4,491.50","","-0.41%"
"03-02-2015","4,519.30","4,559.45","4,565.95","4,509.40","","-0.55%"
"02-02-2015","4,544.40","4,540.60","4,561.35","4,522.50","","0.05%"
"30-01-2015","4,542.00","4,626.50","4,626.50","4,523.70","","-1.33%"
"29-01-2015","4,603.45","4,585.90","4,609.00","4,565.50","","0.26%"
"28-01-2015","4,591.30","4,580.85","4,623.75","4,570.90","","0.16%"
"27-01-2015","4,584.05","4,563.20","4,590.60","4,542.95","","0.85%"
"23-01-2015","4,545.60","4,545.45","4,558.35","4,522.20","","0.77%"
"22-01-2015","4,510.70","4,504.00","4,519.25","4,491.35","","0.31%"
"21-01-2015","4,496.70","4,495.10","4,506.55","4,477.55","","0.32%"
"20-01-2015","4,482.40","4,436.20","4,487.80","4,436.20","","1.34%"
"19-01-2015","4,423.30","4,422.05","4,436.85","4,417.85","","0.42%"
"16-01-2015","4,404.80","4,393.75","4,412.00","4,370.80","","0.37%"
"15-01-2015","4,388.65","4,360.55","4,405.35","4,342.40","","2.34%"
"14-01-2015","4,288.30","4,302.75","4,314.80","4,269.30","","-0.21%"
"13-01-2015","4,297.15","4,319.00","4,325.95","4,280.60","","-0.22%"
"12-01-2015","4,306.70","4,291.05","4,310.25","4,269.85","","0.47%"
"09-01-2015","4,286.45","4,295.00","4,303.25","4,248.60","","0.44%"
"08-01-2015","4,267.75","4,243.60","4,270.30","4,235.00","","1.66%"
"07-01-2015","4,197.95","4,203.00","4,220.65","4,172.15","","-0.18%"
"06-01-2015","4,205.65","4,307.65","4,307.65","4,198.25","","-2.96%"
"05-01-2015","4,333.95","4,348.00","4,369.75","4,327.35","","-0.17%"
"02-01-2015","4,341.25","4,292.05","4,351.15","4,292.05","","1.23%"
"01-01-2015","4,288.40","4,278.60","4,293.55","4,269.25","","0.12%"
"31-12-2014","4,283.30","4,256.85","4,287.05","4,256.85","","0.55%"
"30-12-2014","4,259.75","4,258.80","4,263.45","4,242.80","","0.20%"
"29-12-2014","4,251.35","4,233.45","4,267.05","4,233.45","","0.64%"
"26-12-2014","4,224.35","4,222.15","4,237.80","4,196.60","","0.39%"
"24-12-2014","4,207.90","4,248.10","4,254.75","4,200.30","","-0.88%"
"23-12-2014","4,245.45","4,276.05","4,295.30","4,237.50","","-0.65%"
"22-12-2014","4,273.40","4,238.65","4,276.60","4,228.05","","1.14%"
"19-12-2014","4,225.35","4,234.40","4,249.35","4,219.10","","0.68%"
"18-12-2014","4,196.90","4,169.50","4,202.10","4,153.55","","2.02%"
"17-12-2014","4,113.70","4,117.05","4,141.75","4,062.75","","-0.44%"
"16-12-2014","4,132.00","4,195.40","4,205.15","4,123.45","","-2.08%"
"15-12-2014","4,219.85","4,195.00","4,232.10","4,191.80","","-0.16%"
"12-12-2014","4,226.50","4,272.60","4,284.20","4,222.85","","-0.92%"
"11-12-2014","4,265.80","4,290.85","4,296.95","4,253.70","","-0.77%"
"10-12-2014","4,298.95","4,272.00","4,308.25","4,272.00","","0.39%"
"09-12-2014","4,282.40","4,337.80","4,343.65","4,277.55","","-1.30%"
"08-12-2014","4,338.80","4,392.85","4,396.45","4,335.80","","-1.19%"
"05-12-2014","4,391.05","4,417.85","4,421.15","4,383.45","","-0.38%"
"04-12-2014","4,407.95","4,414.10","4,433.55","4,386.30","","0.34%"
"03-12-2014","4,393.10","4,375.95","4,397.90","4,371.60","","0.49%"
"02-12-2014","4,371.55","4,365.80","4,381.15","4,351.20","","-0.09%"
"01-12-2014","4,375.70","4,397.15","4,404.70","4,372.25","","-0.29%"
"28-11-2014","4,388.35","4,351.90","4,404.00","4,351.90","","1.12%"
"27-11-2014","4,339.90","4,327.10","4,345.15","4,322.50","","0.30%"
"26-11-2014","4,326.75","4,311.50","4,339.45","4,305.80","","0.18%"
"25-11-2014","4,319.00","4,362.90","4,363.85","4,298.50","","-0.98%"
"24-11-2014","4,361.80","4,347.65","4,365.65","4,345.20","","0.54%"
"21-11-2014","4,338.20","4,312.55","4,346.65","4,308.75","","0.69%"
"20-11-2014","4,308.55","4,314.15","4,315.90","4,282.85","","0.14%"
"19-11-2014","4,302.35","4,335.70","4,343.25","4,289.10","","-0.58%"
"18-11-2014","4,327.45","4,327.35","4,341.10","4,316.75","","0.15%"
"17-11-2014","4,321.05","4,293.85","4,324.35","4,282.95","","0.55%"
"14-11-2014","4,297.30","4,279.90","4,302.35","4,273.40","","0.48%"
"13-11-2014","4,276.60","4,304.00","4,304.25","4,257.65","","-0.35%"
"12-11-2014","4,291.45","4,284.65","4,306.25","4,284.65","","0.38%"
"11-11-2014","4,275.20","4,265.90","4,280.25","4,251.15","","0.38%"
"10-11-2014","4,259.05","4,258.40","4,278.85","4,240.15","","0.10%"
"07-11-2014","4,254.65","4,251.30","4,263.15","4,227.30","","0.09%"
"05-11-2014","4,250.80","4,259.15","4,268.65","4,245.55","","0.13%"
"03-11-2014","4,245.15","4,247.95","4,250.20","4,228.40","","0.23%"
"31-10-2014","4,235.60","4,177.50","4,238.55","4,176.65","","1.82%"
"30-10-2014","4,160.05","4,119.80","4,164.20","4,119.80","","0.91%"
"29-10-2014","4,122.70","4,115.90","4,125.60","4,104.60","","0.75%"
"28-10-2014","4,092.20","4,078.30","4,095.75","4,074.95","","0.43%"
"27-10-2014","4,074.70","4,113.60","4,113.60","4,071.95","","-0.38%"
"23-10-2014","4,090.10","4,095.05","4,097.20","4,086.95","","0.34%"
"22-10-2014","4,076.40","4,074.00","4,080.50","4,064.45","","0.92%"
"21-10-2014","4,039.40","4,024.60","4,042.95","4,013.60","","0.71%"
"20-10-2014","4,010.95","4,018.20","4,023.90","3,997.75","","1.33%"
"17-10-2014","3,958.30","3,934.15","3,976.85","3,925.55","","0.53%"
"16-10-2014","3,937.40","3,992.95","4,020.90","3,926.10","","-1.74%"
"14-10-2014","4,007.20","4,034.45","4,038.40","3,990.25","","-0.22%"
"13-10-2014","4,015.90","3,986.70","4,023.15","3,969.60","","0.36%"
"10-10-2014","4,001.60","4,031.50","4,038.25","3,996.40","","-1.35%"
"09-10-2014","4,056.30","4,014.00","4,061.70","4,014.00","","1.59%"
"08-10-2014","3,992.85","3,986.85","4,008.65","3,978.75","","-0.12%"
"07-10-2014","3,997.70","4,024.85","4,048.50","3,992.80","","-1.17%"
"01-10-2014","4,044.95","4,054.45","4,066.20","4,041.90","","-0.28%"
"30-09-2014","4,056.20","4,047.20","4,091.55","4,035.80","","0.07%"
"29-09-2014","4,053.50","4,056.55","4,071.35","4,040.35","","0.05%"
"26-09-2014","4,051.65","4,001.50","4,059.40","3,980.85","","0.89%"
"25-09-2014","4,015.90","4,072.70","4,079.75","4,000.10","","-1.38%"
"24-09-2014","4,072.15","4,084.70","4,096.95","4,041.00","","-0.34%"
"23-09-2014","4,085.85","4,156.50","4,166.00","4,081.60","","-1.70%"
"22-09-2014","4,156.60","4,127.90","4,163.25","4,119.55","","0.23%"
"19-09-2014","4,146.90","4,157.15","4,174.05","4,140.05","","-0.04%"
"18-09-2014","4,148.70","4,064.10","4,151.55","4,059.20","","1.80%"
"17-09-2014","4,075.40","4,075.15","4,081.25","4,048.50","","0.54%"
"16-09-2014","4,053.70","4,127.35","4,133.60","4,049.25","","-1.83%"
"15-09-2014","4,129.35","4,137.65","4,139.40","4,117.30","","-0.59%"
"12-09-2014","4,153.95","4,145.50","4,158.15","4,137.25","","0.25%"
"11-09-2014","4,143.40","4,149.95","4,157.95","4,125.75","","0.12%"
"10-09-2014","4,138.60","4,155.95","4,155.95","4,132.50","","-0.64%"
"09-09-2014","4,165.40","4,164.35","4,170.50","4,150.95","","-0.05%"
"08-09-2014","4,167.55","4,144.05","4,169.65","4,142.70","","1.12%"
"05-09-2014","4,121.55","4,126.65","4,139.25","4,102.45","","-0.05%"
"04-09-2014","4,123.80","4,132.10","4,132.10","4,102.10","","-0.24%"
"03-09-2014","4,133.55","4,126.95","4,146.05","4,121.90","","0.50%"
"02-09-2014","4,113.05","4,090.00","4,122.95","4,090.00","","0.70%"
"01-09-2014","4,084.55","4,053.05","4,087.70","4,053.05","","1.20%"
"28-08-2014","4,036.05","4,037.55","4,047.70","4,028.50","","0.09%"
"27-08-2014","4,032.45","4,031.90","4,040.55","4,021.75","","0.39%"
"26-08-2014","4,016.60","4,002.95","4,023.40","3,991.70","","-0.01%"
"25-08-2014","4,017.10","4,037.70","4,054.10","4,013.10","","-0.30%"
"22-08-2014","4,029.10","4,027.70","4,038.70","4,022.05","","0.22%"
"21-08-2014","4,020.15","4,011.45","4,037.05","4,002.60","","0.27%"
"20-08-2014","4,009.35","4,024.35","4,025.90","4,003.75","","-0.16%"
"19-08-2014","4,015.80","4,010.35","4,021.60","4,004.55","","0.48%"
"18-08-2014","3,996.45","3,944.70","3,999.25","3,944.70","","1.20%"
"14-08-2014","3,949.20","3,926.45","3,951.10","3,919.85","","0.76%"
"13-08-2014","3,919.25","3,920.30","3,940.10","3,895.50","","-0.17%"
"12-08-2014","3,925.95","3,907.60","3,930.10","3,894.60","","1.18%"
"11-08-2014","3,880.20","3,877.40","3,884.45","3,867.70","","0.77%"
"08-08-2014","3,850.70","3,867.60","3,867.60","3,837.00","","-1.24%"
"07-08-2014","3,898.95","3,901.85","3,926.80","3,889.80","","-0.31%"
"06-08-2014","3,911.25","3,934.90","3,948.10","3,904.75","","-0.88%"
"05-08-2014","3,945.90","3,925.30","3,948.20","3,894.80","","0.80%"
"04-08-2014","3,914.45","3,890.65","3,919.85","3,887.80","","1.06%"
"01-08-2014","3,873.55","3,896.60","3,931.20","3,869.65","","-1.37%"
"31-07-2014","3,927.25","3,950.35","3,959.45","3,923.80","","-0.68%"
"30-07-2014","3,954.20","3,929.10","3,957.75","3,911.80","","0.58%"
"28-07-2014","3,931.30","3,950.90","3,954.35","3,918.90","","-0.47%"
"25-07-2014","3,950.00","3,976.65","3,981.55","3,923.40","","-0.68%"
"24-07-2014","3,977.15","3,966.15","3,980.20","3,952.85","","0.31%"
"23-07-2014","3,965.00","3,970.60","3,978.55","3,941.80","","0.21%"
"22-07-2014","3,956.85","3,934.65","3,959.35","3,932.30","","0.88%"
"21-07-2014","3,922.50","3,932.15","3,945.00","3,917.50","","0.21%"
"18-07-2014","3,914.20","3,902.50","3,924.50","3,881.10","","0.11%"
"17-07-2014","3,910.00","3,887.60","3,915.75","3,887.60","","0.44%"
"16-07-2014","3,892.75","3,861.80","3,899.80","3,848.70","","1.28%"
"15-07-2014","3,843.45","3,816.50","3,847.00","3,803.40","","1.21%"
"14-07-2014","3,797.40","3,798.60","3,809.80","3,776.45","","0.02%"
"11-07-2014","3,796.65","3,871.95","3,895.20","3,789.10","","-1.77%"
"10-07-2014","3,864.90","3,868.15","3,948.00","3,806.80","","-0.04%"
"09-07-2014","3,866.60","3,899.85","3,908.70","3,848.20","","-0.71%"
"08-07-2014","3,894.35","4,006.80","4,008.80","3,879.70","","-2.59%"
"07-07-2014","3,997.80","3,996.55","4,002.25","3,983.20","","0.39%"
"04-07-2014","3,982.20","3,967.10","3,984.85","3,938.85","","0.46%"
"03-07-2014","3,963.85","3,977.00","3,985.65","3,958.85","","-0.14%"
"02-07-2014","3,969.45","3,945.35","3,973.10","3,943.60","","1.27%"
"01-07-2014","3,919.80","3,915.45","3,927.75","3,911.10","","0.38%"
"30-06-2014","3,905.05","3,859.95","3,910.45","3,859.95","","1.50%"
"27-06-2014","3,847.45","3,848.20","3,862.35","3,830.80","","0.26%"
"26-06-2014","3,837.30","3,864.85","3,873.10","3,831.95","","-0.85%"
"25-06-2014","3,870.05","3,876.25","3,878.70","3,864.45","","-0.03%"
"24-06-2014","3,871.25","3,834.65","3,878.20","3,834.65","","1.22%"
"23-06-2014","3,824.50","3,829.50","3,842.70","3,800.55","","-0.05%"
"20-06-2014","3,826.40","3,843.30","3,853.30","3,818.45","","-0.41%"
"19-06-2014","3,842.25","3,865.75","3,881.50","3,825.30","","-0.32%"
"18-06-2014","3,854.65","3,894.20","3,913.65","3,831.70","","-0.93%"
"17-06-2014","3,890.70","3,836.20","3,893.15","3,829.50","","1.32%"
"16-06-2014","3,840.10","3,837.45","3,845.70","3,801.65","","-0.06%"
"13-06-2014","3,842.25","3,918.35","3,921.45","3,831.70","","-1.71%"
"12-06-2014","3,909.00","3,904.50","3,913.90","3,878.95","","0.26%"
"11-06-2014","3,898.70","3,931.00","3,947.40","3,879.30","","-0.60%"
"10-06-2014","3,922.10","3,937.80","3,938.65","3,879.75","","-0.06%"
"09-06-2014","3,924.40","3,907.25","3,933.25","3,905.65","","1.00%"
"06-06-2014","3,885.65","3,852.10","3,889.25","3,843.40","","1.53%"
"05-06-2014","3,827.00","3,789.40","3,831.25","3,769.15","","1.06%"
"04-06-2014","3,786.75","3,783.30","3,794.45","3,777.35","","0.13%"
"03-06-2014","3,781.70","3,762.40","3,786.45","3,746.75","","0.75%"
"02-06-2014","3,753.60","3,702.40","3,756.15","3,693.35","","1.85%"
"30-05-2014","3,685.45","3,693.80","3,704.40","3,675.65","","0.07%"
"29-05-2014","3,683.00","3,721.15","3,725.20","3,677.75","","-1.16%"
"28-05-2014","3,726.15","3,722.50","3,732.70","3,710.05","","0.24%"
"27-05-2014","3,717.20","3,745.45","3,747.55","3,690.55","","-0.68%"
"26-05-2014","3,742.80","3,796.40","3,835.10","3,691.30","","-0.53%"
"23-05-2014","3,762.65","3,730.65","3,768.25","3,726.90","","1.37%"
"22-05-2014","3,711.75","3,709.70","3,732.30","3,697.45","","0.66%"
"21-05-2014","3,687.25","3,695.50","3,703.15","3,660.65","","-0.11%"
"20-05-2014","3,691.30","3,705.60","3,714.90","3,675.00","","0.32%"
"19-05-2014","3,679.65","3,659.25","3,683.15","3,631.90","","1.58%"
"16-05-2014","3,622.25","3,645.80","3,782.45","3,586.80","","1.35%"
"15-05-2014","3,574.10","3,577.20","3,597.65","3,556.15","","-0.01%"
"14-05-2014","3,574.30","3,566.00","3,582.40","3,555.05","","0.34%"
"13-05-2014","3,562.35","3,541.15","3,590.35","3,537.45","","1.50%"
"12-05-2014","3,509.80","3,442.75","3,511.95","3,442.75","","2.03%"
"09-05-2014","3,439.85","3,344.00","3,444.50","3,343.35","","2.78%"
"08-05-2014","3,346.95","3,354.05","3,363.05","3,337.15","","0.04%"
"07-05-2014","3,345.55","3,370.65","3,376.65","3,341.30","","-0.83%"
"06-05-2014","3,373.45","3,375.90","3,388.00","3,366.45","","0.22%"
"05-05-2014","3,365.90","3,359.55","3,385.15","3,359.55","","0.03%"
"02-05-2014","3,364.90","3,371.40","3,384.70","3,361.75","","0.09%"
"30-04-2014","3,361.90","3,384.95","3,411.05","3,339.30","","-0.52%"
"29-04-2014","3,379.60","3,408.75","3,414.00","3,376.70","","-0.70%"
"28-04-2014","3,403.55","3,408.15","3,414.10","3,394.65","","-0.16%"
"25-04-2014","3,409.15","3,438.05","3,439.10","3,402.95","","-0.64%"
"23-04-2014","3,431.10","3,424.85","3,441.00","3,423.30","","0.30%"
"22-04-2014","3,420.80","3,425.95","3,433.10","3,416.65","","-0.03%"
"21-04-2014","3,421.70","3,406.15","3,425.45","3,406.15","","0.64%"
"17-04-2014","3,399.80","3,359.05","3,401.05","3,355.20","","1.54%"
"16-04-2014","3,348.40","3,376.15","3,389.45","3,343.20","","-0.88%"
"15-04-2014","3,378.15","3,412.60","3,420.70","3,370.15","","-0.77%"
"11-04-2014","3,404.30","3,395.95","3,411.05","3,389.85","","-0.27%"
"10-04-2014","3,413.40","3,409.80","3,424.80","3,400.90","","0.23%"
"09-04-2014","3,405.65","3,367.75","3,410.80","3,364.95","","1.53%"
"07-04-2014","3,354.35","3,355.50","3,368.90","3,330.95","","-0.01%"
"04-04-2014","3,354.80","3,372.20","3,372.20","3,351.00","","-0.46%"
"03-04-2014","3,370.15","3,387.95","3,388.45","3,351.95","","-0.34%"
"02-04-2014","3,381.75","3,377.20","3,384.45","3,365.00","","0.70%"
"01-04-2014","3,358.25","3,366.25","3,366.25","3,336.15","","0.13%"
"31-03-2014","3,353.75","3,355.60","3,361.75","3,330.00","","0.37%"
"28-03-2014","3,341.30","3,322.05","3,344.55","3,314.10","","1.06%"
"27-03-2014","3,306.20","3,291.10","3,320.45","3,287.40","","0.61%"
"26-03-2014","3,286.20","3,291.55","3,297.75","3,274.35","","0.22%"
"25-03-2014","3,278.90","3,258.30","3,281.00","3,257.75","","0.21%"
"24-03-2014","3,272.15","3,244.05","3,274.90","3,244.05","","1.12%"
"22-03-2014","3,235.95","3,235.95","3,238.50","3,230.85","","0.10%"
